"date","hour","mean_temp","point_num","trend_T","trend_se","temp_diff"
2023-01-02,13,5.8,33,5.76329484587135,0.0659856895154938,0.0367051541286454
2023-01-02,14,5.775,34,5.74570427267814,0.0648745202709163,0.0292957273218573
2023-01-02,15,5.8,35,5.72813432884712,0.0641578155981255,0.0718656711528753
2023-01-02,16,5.7,36,5.71064913490764,0.0638865445337413,-0.0106491349076387
2023-01-02,17,5.7,37,5.69331281138904,0.0640789032590057,0.00668718861095918
2023-01-02,18,5.7,38,5.67618947882069,0.064717996201037,0.0238105211793087
2023-01-02,19,5.7,39,5.65934325773193,0.0657539169634146,0.0406567422680686
2023-01-02,20,5.7,40,5.64283826865211,0.0671095884794388,0.0571617313478869
2023-01-02,21,5.7,41,5.62673863211061,0.0686887069271496,0.073261367889387
2023-01-02,22,5.7,42,5.61110846863677,0.0703839382153374,0.088891531363231
2023-01-02,23,5.6,43,5.59601189875994,0.0720840305471997,0.00398810124005866
2023-01-03,0,5.6,44,5.58151304300947,0.0736792792510024,0.018486956990527
2023-01-03,1,5.6,45,5.56767602191474,0.0750654194673879,0.0323239780852616
2023-01-03,2,5.6,46,5.55456495600507,0.0761463860764986,0.0454350439949271
2023-01-03,3,5.575,47,5.54224396580985,0.0768365197051625,0.0327560341901521
2023-01-03,4,5.5,48,5.5307771718584,0.0770628320099287,-0.0307771718584036
2023-01-03,5,5.5,49,5.52021020167335,0.0767843318110043,-0.0202102016733479
2023-01-03,6,5.5,50,5.5105120845852,0.0760455457609355,-0.0105120845851969
2023-01-03,7,5.5,51,5.50163202069354,0.0749238348344076,-0.00163202069354362
2023-01-03,8,5.5,52,5.49351921006786,0.073508875733691,0.00648078993214085
2023-01-03,9,5.4,53,5.48612285277759,0.0719003288110909,-0.0861228527775939
2023-01-03,10,5.4,54,5.47939214889222,0.0702054431428492,-0.0793921488922198
2023-01-03,11,5.4,55,5.47327629848122,0.0685359737092486,-0.0732762984812245
2023-01-03,12,5.35,56,5.46772450161404,0.0670038440505618,-0.11772450161404
2023-01-03,13,5.375,57,5.46268595836016,0.0657151801816182,-0.0876859583601579
2023-01-03,14,5.4,58,5.45810986878903,0.0647627806312169,-0.0581098687890336
2023-01-03,15,5.4,59,5.45394543297013,0.0642177868829902,-0.0539454329701279
2023-01-03,16,5.4,60,5.45014185097294,0.064122070359673,-0.0501418509729392
2023-01-03,17,5.425,61,5.44664832286691,0.0644832205488818,-0.0216483228669047
2023-01-03,18,5.45,62,5.44341404872151,0.065273600130512,0.00658595127849004
2023-01-03,19,5.5,63,5.44038822860621,0.0664337624701362,0.0596117713937891
2023-01-03,20,5.5,64,5.43752006259048,0.0678791935242859,0.062479937409524
2023-01-03,21,5.475,65,5.43475875074378,0.0695085633486551,0.0402412492562245
2023-01-03,22,5.475,66,5.43205349313558,0.0712117400220073,0.042946506864423
2023-01-03,23,5.5,67,5.42935348983533,0.0728764688610312,0.0706465101646732
2023-01-04,0,5.5,68,5.42660794091254,0.0743933824575508,0.0733920590874595
2023-01-04,1,5.5,69,5.42376604643664,0.0756595652219969,0.0762339535633627
2023-01-04,2,5.425,70,5.42077700647711,0.076581182312168,0.00422299352289013
2023-01-04,3,5.475,71,5.41759002110341,0.0770757828441135,0.0574099788965876
2023-01-04,4,5.4,72,5.41415529897027,0.0770768596999169,-0.0141552989702651
2023-01-04,5,5.4,73,5.41044826257332,0.0765833788298904,-0.0104482625733233
2023-01-04,6,5.4,74,5.40647072209762,0.0756620518744692,-0.00647072209762367
2023-01-04,7,5.4,75,5.40222573123556,0.0743960053246578,-0.0022257312355638
2023-01-04,8,5.4,76,5.39771634367952,0.0728797559352393,0.00228365632048178
2023-01-04,9,5.4,77,5.39294561312192,0.0712168857564393,0.00705438687808346
2023-01-04,10,5.4,78,5.38791659325512,0.0695173771620318,0.0120834067448836
2023-01-04,11,5.4,79,5.3826323377715,0.0678939939299952,0.0173676622284997
2023-01-04,12,5.35,80,5.37709590036347,0.0664571993317926,-0.0270959003634728
2023-01-04,13,5.35,81,5.37131033472345,0.0653083975560972,-0.0213103347234531
2023-01-04,14,5.325,82,5.3652786945438,0.0645318547027432,-0.040278694543801
2023-01-04,15,5.3,83,5.35900403351692,0.0641864258233222,-0.0590040335169153
2023-01-04,16,5.3,84,5.35248940533518,0.0642988583383895,-0.052489405335181
2023-01-04,17,5.35,85,5.34573786369098,0.0648604862427836,0.00426213630901806
2023-01-04,18,5.375,86,5.33875246227673,0.065828322956414,0.0362475377232654
2023-01-04,19,5.4,87,5.33153625478481,0.0671302120083457,0.0684637452151948
2023-01-04,20,5.4,88,5.3240922949076,0.0686725342029843,0.0759077050923986
2023-01-04,21,5.3,89,5.3164236363375,0.0703485771053282,-0.0164236363375005
2023-01-04,22,5.3,90,5.3085333327669,0.0720460642473962,-0.00853333276689838
2023-01-04,23,5.3,91,5.3004244378882,0.0736531028311791,-0.000424437888199236
2023-01-05,0,5.3,92,5.29210000539377,0.075062505927395,0.00789999460622948
2023-01-05,1,5.3,93,5.28356308897603,0.0761748778469592,0.0164369110239706
2023-01-05,2,5.3,94,5.27481674232733,0.0769010389981616,0.0251832576726665
2023-01-05,3,5.2,95,5.26586401914011,0.0771644241304371,-0.0658640191401103
2023-01-05,4,5.2,96,5.25671505055773,0.0769201695884247,-0.0567150505577292
2023-01-05,5,5.2,97,5.24741032382504,0.0762102439508997,-0.047410323825039
2023-01-05,6,5.2,98,5.23799846323031,0.07511085696942,-0.0379984632303101
2023-01-05,7,5.2,99,5.22852809315736,0.0737109354376458,-0.0285280931573597
2023-01-05,8,5.175,100,5.21904783799003,0.0721097088005732,-0.0440478379900311
2023-01-05,9,5.1,101,5.20960632211214,0.0704142898779853,-0.109606322112136
2023-01-05,10,5.1,102,5.2002521699075,0.0687366139229205,-0.100252169907495
2023-01-05,11,5.15,103,5.19103400575992,0.0671891553710235,-0.0410340057599177
2023-01-05,12,5.15,104,5.18200045405325,0.0658790238717178,-0.0320004540532475
2023-01-05,13,5.175,105,5.17320013917131,0.0649004661570578,0.00179986082869465
2023-01-05,14,5.1,106,5.1646816854979,0.0643264924042656,-0.0646816854979004
2023-01-05,15,5.175,107,5.15649371741684,0.0642011120928469,0.0185062825831572
2023-01-05,16,5.2,108,5.14868485931198,0.0645340749039597,0.0513151406880166
2023-01-05,17,5.225,109,5.14130373556712,0.0652996448640659,0.083696264432878
2023-01-05,18,5.25,110,5.1343989705661,0.0664397900425165,0.115601029433899
2023-01-05,19,5.3,111,5.12801918869272,0.0678708133216986,0.171980811307279
2023-01-05,20,5.275,112,5.12221301433083,0.0694916184972254,0.152786985669175
2023-01-05,21,5.25,113,5.11702907186419,0.0711918266943332,0.132970928135813
2023-01-05,22,5.225,114,5.1125159856767,0.0728585923872111,0.112484014323297
2023-01-05,23,5.2,115,5.10872238015213,0.0743817421436002,0.0912776198478671
2023-01-06,0,5.2,116,5.10569687967434,0.0756574381050787,0.0943031203256632
2023-01-06,1,5.15,117,5.1034881086271,0.0765908713656236,0.0465118913728961
2023-01-06,2,5.1,118,5.10214469139428,0.0770985994179493,-0.00214469139427997
2023-01-06,3,5.1,119,5.1017126000835,0.077112986293138,-0.00171260008349616
2023-01-06,4,5.1,120,5.10216759471486,0.0766312884225198,-0.00216759471486316
2023-01-06,5,5.1,121,5.10340969025311,0.0757195551461657,-0.00340969025310756
2023-01-06,6,5.1,122,5.10533514079685,0.0744605677128812,-0.00533514079685293
2023-01-06,7,5.1,123,5.10784020044479,0.0729486074061748,-0.00784020044479217
2023-01-06,8,5.1,124,5.11082112329555,0.0712871176983891,-0.0108211232955489
2023-01-06,9,5,125,5.11417416344778,0.0695860450478477,-0.114174163447784
2023-01-06,10,5,126,5.11779557500014,0.067958240975676,-0.117795575000136
2023-01-06,11,5,127,5.12158161205127,0.0665144102194644,-0.12158161205127
2023-01-06,12,5,128,5.12542852869985,0.0653563796763461,-0.12542852869985
2023-01-06,13,5,129,5.12923257904452,0.0645690271498135,-0.129232579044515
2023-01-06,14,5,130,5.13289001718391,0.0642119788402964,-0.13289001718391
2023-01-06,15,5,131,5.1362970972167,0.0643128387696734,-0.136297097216697
2023-01-06,16,5.025,132,5.13935007324152,0.0648637772808734,-0.114350073241522
2023-01-06,17,5.1,133,5.14194519935705,0.0658225171430687,-0.0419451993570528
2023-01-06,18,5.1,134,5.14397872966191,0.0671174093726724,-0.043978729661907
2023-01-06,19,5.15,135,5.14534691825478,0.0686551145506462,0.00465308174522416
2023-01-06,20,5.2,136,5.1459460192343,0.0703289907467704,0.054053980765703
2023-01-06,21,5.2,137,5.14567228669912,0.0720266669089897,0.0543277133008839
2023-01-06,22,5.2,138,5.14442197474789,0.0736360406551105,0.0555780252521085
2023-01-06,23,5.2,139,5.14209133747926,0.0750496431051071,0.0579086625207443
2023-01-07,0,5.175,140,5.13857662899191,0.0761677536782142,0.0364233710080866
2023-01-07,1,5.1,141,5.13377410338446,0.0769008404844157,-0.0337741033844567
2023-01-07,2,5.1,142,5.12758001475558,0.0771719615275934,-0.0275800147555847
2023-01-07,3,5.1,143,5.11991572238255,0.0769352931126489,-0.0199157223825512
2023-01-07,4,5.1,144,5.11081409322484,0.0762318538446605,-0.0108140932248357
2023-01-07,5,5.1,145,5.10033894223707,0.0751376247832683,-0.00033894223706632
2023-01-07,6,5.1,146,5.08855408555937,0.0737413594396858,0.0114459144406318
2023-01-07,7,5.1,147,5.07552333933185,0.0721421599176011,0.024476660668153
2023-01-07,8,5.1,148,5.06131051969461,0.0704470595693857,0.038689480305389
2023-01-07,9,5.1,149,5.04597944278777,0.0687679737480935,0.0540205572122296
2023-01-07,10,5.05,150,5.02959392475147,0.0672174360482963,0.020406075248526
2023-01-07,11,5,151,5.01221778172578,0.0659027169453641,-0.0122177817257842
2023-01-07,12,5,152,4.99391482985086,0.0649183427247022,0.00608517014914156
2023-01-07,13,5,153,4.97474888526677,0.064337721835229,0.0252511147332255
2023-01-07,14,5,154,4.95478376411369,0.0642053542410431,0.0452162358863095
2023-01-07,15,5,155,4.93408328253167,0.0645315191565831,0.0659167174683279
2023-01-07,16,5,156,4.91271125666085,0.0652909821596911,0.0872887433391467
2023-01-07,17,5,157,4.89073150264137,0.0664261247501607,0.109268497358633
2023-01-07,18,5,158,4.8682078366133,0.0678535392040906,0.131792163386699
2023-01-07,19,5,159,4.84520407471678,0.0694722881452214,0.154795925283221
2023-01-07,20,4.9,160,4.82178403309191,0.0711720370112704,0.0782159669080942
2023-01-07,21,4.9,161,4.7980115278788,0.0728398966569176,0.101988472121197
2023-01-07,22,4.9,162,4.77395037521758,0.0743655886358236,0.126049624782425
2023-01-07,23,4.8,163,4.74966439124835,0.0756451289466439,0.0503356087516478
2023-01-08,0,4.775,164,4.72521739211124,0.0765835330520047,0.0497826078887575
2023-01-08,1,4.7,165,4.70067319394635,0.0770971560365448,-0.000673193946354012
2023-01-08,2,4.7,166,4.6760951648054,0.0771179965315729,0.0239048351945979
2023-01-08,3,4.6,167,4.65153409354461,0.076642157867202,-0.051534093544606
2023-01-08,4,4.55,168,4.62702678013737,0.0757353120217663,-0.0770267801373716
2023-01-08,5,4.5,169,4.60260929353373,0.0744800788784304,-0.102609293533726
2023-01-08,6,4.5,170,4.57831770268374,0.0729706116768729,-0.0783177026837381
2023-01-08,7,4.425,171,4.5541880765374,0.0713102582463476,-0.129188076537401
2023-01-08,8,4.4,172,4.53025648404481,0.0696089090495945,-0.130256484044808
2023-01-08,9,4.3,173,4.50655899415597,0.0679794139038788,-0.206558994155967
2023-01-08,10,4.3,174,4.48313167582092,0.0665325498793683,-0.183131675820918
2023-01-08,11,4.3,175,4.4600105979897,0.0653703097701079,-0.1600105979897
2023-01-08,12,4.3,176,4.43723182961238,0.0645778414446963,-0.137231829612383
2023-01-08,13,4.2,177,4.41483143963895,0.0642151372968181,-0.214831439638955
2023-01-08,14,4.225,178,4.39284549701949,0.0643102317196465,-0.167845497019488
2023-01-08,15,4.3,179,4.37131007070402,0.0648557384039337,-0.0713100707040244
2023-01-08,16,4.3,180,4.35026122964259,0.0658097806519449,-0.0502612296425902
2023-01-08,17,4.325,181,4.32973504278523,0.0671010241541458,-0.00473504278523418
2023-01-08,18,4.425,182,4.30976757908198,0.0686363384876856,0.11523242091802
2023-01-08,19,4.5,183,4.29039490748288,0.0703091879300891,0.209605092517117
2023-01-08,20,4.5,184,4.27165309693798,0.0720072221520317,0.228346903062021
2023-01-08,21,4.45,185,4.25357821639732,0.0736182958260596,0.196421783602685
2023-01-08,22,4.4,186,4.23620633481091,0.075034852528237,0.163793665189087
2023-01-08,23,4.3,187,4.21957352112882,0.076157052177677,0.0804264788711784
2023-01-09,0,4.3,188,4.20371584430107,0.0768952164487345,0.0962841556989256
2023-01-09,1,4.3,189,4.18866937327772,0.0771722270835024,0.111330626722277
2023-01-09,2,4.3,190,4.17445609904908,0.0769414924357501,0.125543900950923
2023-01-09,3,4.225,191,4.16103325738143,0.0762431707323841,0.0639667426185735
2023-01-09,4,4.1,192,4.14833947717837,0.0751530729572272,-0.0483394771783745
2023-01-09,5,4.1,193,4.13631338570942,0.0737598160092045,-0.0363133857094189
2023-01-09,6,4.1,194,4.12489361024403,0.0721623935350185,-0.0248936102440318
2023-01-09,7,4.1,195,4.11401877805171,0.070467762116415,-0.0140187780517058
2023-01-09,8,4.05,196,4.10362751640193,0.0687878029405084,-0.0536275164019298
2023-01-09,9,4,197,4.09365845256421,0.0672350751833174,-0.093658452564207
2023-01-09,10,3.95,198,4.084050213808,0.0659169546394443,-0.134050213807999
2023-01-09,11,4,199,4.07474142740282,0.0649281688041393,-0.0747414274028229
2023-01-09,12,3.925,200,4.06567072061815,0.0643424262819394,-0.140670720618155
2023-01-09,13,3.925,201,4.05677672072348,0.0642046080782365,-0.131776720723483
2023-01-09,14,4,202,4.04799805498831,0.0645254151930784,-0.0479980549883061
2023-01-09,15,4,203,4.03927335068209,0.0652800229405749,-0.0392733506820946
2023-01-09,16,4.05,204,4.03054123507436,0.0664111613899642,0.0194587649256421
2023-01-09,17,4.1,205,4.02174033543458,0.0678356790786863,0.0782596645654223
2023-01-09,18,4.1,206,4.01280927903224,0.0694527944026327,0.0871907209677607
2023-01-09,19,4.1,207,4.00368669313683,0.071152238190506,0.0963133068631707
2023-01-09,20,4.1,208,3.99431120501786,0.0728211154567708,0.10568879498214
2023-01-09,21,4.05,209,3.98462144194478,0.0743490904079579,0.0653785580552184
2023-01-09,22,4,210,3.97455603118713,0.0756320852649001,0.0254439688128656
2023-01-09,23,4,211,3.96405360001436,0.0765749934885934,0.0359463999856384
2023-01-10,0,3.95,212,3.95305277569597,0.0770940206532627,-0.0030527756959704
2023-01-10,1,3.9,213,3.94149432205519,0.0771208571949463,-0.0414943220551875
2023-01-10,2,3.9,214,3.9293827070056,0.0766504916321728,-0.0293827070056047
2023-01-10,3,3.9,215,3.91679542757604,0.0757482300881338,-0.0167954275760382
2023-01-10,4,3.9,216,3.90381399327153,0.0744965430076011,-0.00381399327152776
2023-01-10,5,3.9,217,3.890519913597,0.0729894624565809,0.00948008640300158
2023-01-10,6,3.9,218,3.87699469805748,0.0713302431567738,0.0230053019425238
2023-01-10,7,3.9,219,3.86331985615791,0.0696287178024637,0.0366801438420894
2023-01-10,8,3.9,220,3.8495768974033,0.0679977279392801,0.0504231025967035
2023-01-10,9,3.9,221,3.83584733129863,0.0665481108872217,0.0641526687013743
2023-01-10,10,3.8,222,3.82221266734885,0.0653820072390099,-0.0222126673488501
2023-01-10,11,3.8,223,3.80875441505897,0.0645848111291791,-0.00875441505897401
2023-01-10,12,3.75,224,3.79555408393398,0.0642168532868531,-0.0455540839339763
2023-01-10,13,3.7,225,3.78269318347883,0.0643065695878634,-0.0826931834788329
2023-01-10,14,3.7,226,3.77025322319852,0.0648469909223771,-0.0702532231985216
2023-01-10,15,3.7,227,3.75831571259806,0.065796621090946,-0.0583157125980565
2023-01-10,16,3.7,228,3.74696216118237,0.0670844284884231,-0.0469621611823681
2023-01-10,17,3.8,229,3.73627407845647,0.0686174879600429,0.0637259215435346
2023-01-10,18,3.8,230,3.72633297392533,0.0702893732833252,0.073667026074669
2023-01-10,19,3.725,231,3.71722035709393,0.0719877632767278,0.00777964290606636
2023-01-10,20,3.7,232,3.70901773746726,0.0736004813287592,-0.0090177374672642
2023-01-10,21,3.625,233,3.70180662455031,0.0750198968394269,-0.0768066245503132
2023-01-10,22,3.7,234,3.69566852784805,0.0761460642490674,0.00433147215195318
2023-01-10,23,3.7,235,3.69068495686544,0.0768891728448531,0.00931504313456388
2023-01-11,0,3.7,236,3.68693742110748,0.0771719418743262,0.0130625788925176
2023-01-11,1,3.675,237,3.68447975534927,0.0769470374431898,-0.00947975534927359
2023-01-11,2,3.6,238,3.68323395642708,0.0762537512594815,-0.0832339564270796
2023-01-11,3,3.55,239,3.6830828050902,0.0751677271560538,-0.133082805090202
2023-01-11,4,3.6,240,3.68390907557851,0.0737774475816533,-0.0839090755785117
2023-01-11,5,3.7,241,3.68559554213189,0.0721817986997528,0.01440445786811
2023-01-11,6,3.8,242,3.68802497899025,0.0704876601352399,0.111975021009752
2023-01-11,7,3.8,243,3.69108016039348,0.0688068774380097,0.108919839606521
2023-01-11,8,3.8,244,3.69464386058147,0.0672520323992674,0.105356139418527
2023-01-11,9,3.8,245,3.69859885379411,0.0659306014945322,0.10140114620589
2023-01-11,10,3.725,246,3.70282791427129,0.0649375071422852,0.0221720857287089
2023-01-11,11,3.675,247,3.70721381625291,0.0643467505569398,-0.0322138162529106
2023-01-11,12,3.675,248,3.71163933397885,0.0642035857874923,-0.036639333978854
2023-01-11,13,3.7,249,3.71598724168903,0.0645191282417793,-0.0159872416890297
2023-01-11,14,3.7,250,3.72014031362331,0.0652689572195744,-0.0201403136233087
2023-01-11,15,3.75,251,3.7239813240216,0.0663961478515815,0.0260186759783987
2023-01-11,16,3.7,252,3.7273930471238,0.0678178037593623,-0.0273930471238013
2023-01-11,17,3.675,253,3.7302582571698,0.0694332999251743,-0.0552582571697982
2023-01-11,18,3.8,254,3.73245972839947,0.0711324348305662,0.0675402716005276
2023-01-11,19,3.775,255,3.73388023505272,0.0728023108153338,0.0411197649472808
2023-01-11,20,3.7,256,3.73440255136944,0.0743325383790696,-0.0344025513694368
2023-01-11,21,3.7,257,3.73390945158955,0.0756189497967403,-0.0339094515895493
2023-01-11,22,3.7,258,3.73228370995289,0.0765663203988474,-0.0322837099528916
2023-01-11,23,3.7,259,3.72940810069938,0.0770907101071197,-0.029408100699384
2023-01-12,0,3.7,260,3.72516859604251,0.0771235112712766,-0.0251685960425085
2023-01-12,1,3.7,261,3.71955260676523,0.0766586016066902,-0.019552606765227
2023-01-12,2,3.7,262,3.71266742296942,0.0757609144795088,-0.0126674229694226
2023-01-12,3,3.725,263,3.70462725316673,0.074512771365283,0.02037274683327
2023-01-12,4,3.725,264,3.6955463058688,0.0730080833304406,0.0294536941311963
2023-01-12,5,3.775,265,3.68553878958732,0.0713500118346032,0.0894612104126815
2023-01-12,6,3.7,266,3.6747189128339,0.0696483312440106,0.0252810871660971
2023-01-12,7,3.65,267,3.66320088412024,0.0680158737682904,-0.0132008841202396
2023-01-12,8,3.6,268,3.65109891195796,0.0665635353272545,-0.0510989119579643
2023-01-12,9,3.65,269,3.63852720485874,0.0653936020808276,0.0114727951412634
2023-01-12,10,3.6,270,3.62559997133421,0.0645917117750107,-0.0255999713342105
2023-01-12,11,3.6,271,3.61243141989605,0.0642185307329497,-0.0124314198960493
2023-01-12,12,3.65,272,3.5991357590559,0.0643028939275898,0.0508642409441045
2023-01-12,13,3.6,273,3.58582719732541,0.0648382478119458,0.0141728026745884
2023-01-12,14,3.65,274,3.57261994321625,0.0657834759870033,0.0773800567837473
2023-01-12,15,3.575,275,3.55962820524007,0.0670678497310885,0.0153717947599255
2023-01-12,16,3.5,276,3.54696619190852,0.0685986499779027,-0.0469661919085231
2023-01-12,17,3.6,277,3.53474811173326,0.0702695611878154,0.0652518882667374
2023-01-12,18,3.6,278,3.52308817322595,0.0719682926489905,0.076911826774047
2023-01-12,19,3.6,279,3.51210058489824,0.0735826377940672,0.0878994151017634
2023-01-12,20,3.5,280,3.50189955526177,0.0750048931290113,-0.00189955526177066
2023-01-12,21,3.4,281,3.49259929282822,0.0761350088542653,-0.0925992928282193
2023-01-12,22,3.4,282,3.48431400610923,0.0768830431036107,-0.0843140061092282
2023-01-12,23,3.45,283,3.47715790361645,0.0771715539227724,-0.0271579036164464
2023-01-13,0,3.4,284,3.47121128853328,0.0769524795801434,-0.0712112885332803
2023-01-13,1,3.4,285,3.46638716932595,0.0762642329935755,-0.0663871693259455
2023-01-13,2,3.4,286,3.46254704590975,0.0751822898809388,-0.0625470459097457
2023-01-13,3,3.4,287,3.45955240389623,0.0737949980865272,-0.0595524038962267
2023-01-13,4,3.4,288,3.45726472889691,0.0722011360591151,-0.0572647288969117
2023-01-13,5,3.4,289,3.4555455065233,0.0705075060795386,-0.0555455065233015
2023-01-13,6,3.45,290,3.45425622238694,0.0688259174342503,-0.00425622238693535
2023-01-13,7,3.5,291,3.45325836209932,0.0672689735960799,0.0467416379006829
2023-01-13,8,3.5,292,3.45241341127198,0.0659442504660971,0.0475865887280196
2023-01-13,9,3.45,293,3.45158285551643,0.0649468638957966,-0.00158285551643056
2023-01-13,10,3.425,294,3.4506281804442,0.0643511061977102,-0.0256281804441976
2023-01-13,11,3.475,295,3.4494108716668,0.0642026032323425,0.0255891283332046
2023-01-13,12,3.5,296,3.44779241479576,0.0645128841404199,0.0522075852042416
2023-01-13,13,3.5,297,3.44563429544259,0.0652579322149291,0.0543657045574144
2023-01-13,14,3.5,298,3.44279799921882,0.0663811682563897,0.0572020007811846
2023-01-13,15,3.45,299,3.43914501173595,0.067799951950104,0.0108549882640459
2023-01-13,16,3.4,300,3.43453681860553,0.0694138159589487,-0.0345368186055328
2023-01-13,17,3.425,301,3.42883490543905,0.0711126274395527,-0.00383490543905252
2023-01-13,18,3.425,302,3.42190075784805,0.0727834869222364,0.00309924215194668
2023-01-13,19,3.45,303,3.41359586144405,0.0743159519055838,0.036404138555949
2023-01-13,20,3.4,304,3.40378170183856,0.0756057653113793,-0.00378170183856064
2023-01-13,21,3.4,305,3.3923197646431,0.0765575848868325,0.00768023535690121
2023-01-13,22,3.4,306,3.3790715354692,0.077087325481239,0.0209284645308023
2023-01-13,23,3.4,307,3.36390288503221,0.0771260881648425,0.0360971149677938
2023-01-14,0,3.4,308,3.34682791501279,0.0766666418668814,0.0531720849872137
2023-01-14,1,3.4,309,3.3280413236463,0.0757735389052023,0.0719586763536983
2023-01-14,2,3.3,310,3.30774874663833,0.0745289514848413,-0.00774874663833502
2023-01-14,3,3.3,311,3.28615581969452,0.0730266693962406,0.0138441803054841
2023-01-14,4,3.3,312,3.26346817852044,0.0713697605007391,0.0365318214795636
2023-01-14,5,3.275,313,3.23989145882169,0.0696679403567241,0.0351085411783107
2023-01-14,6,3.225,314,3.2156312963039,0.0680340311399872,0.00936870369609588
2023-01-14,7,3.2,315,3.19089332667268,0.0665789864154447,0.00910667332732107
2023-01-14,8,3.2,316,3.16588318563362,0.0654052367358275,0.0341168143663806
2023-01-14,9,3.1,317,3.14080650889233,0.0645986622120742,-0.0408065088923308
2023-01-14,10,3.1,318,3.11586893215443,0.0642202636918014,-0.0158689321544263
2023-01-14,11,3.1,319,3.09127609112549,0.064299274624025,0.00872390887450702
2023-01-14,12,3,320,3.06723362151117,0.0648295570215802,-0.0672336215111651
2023-01-14,13,3,321,3.04394715901703,0.065770374879517,-0.0439471590170255
2023-01-14,14,3,322,3.02162233934869,0.0670513033537928,-0.0216223393486912
2023-01-14,15,2.95,323,3.00046479821177,0.0685798305968014,-0.0504647982117699
2023-01-14,16,2.9,324,2.98068017131185,0.070249752800332,-0.0806801713118492
2023-01-14,17,2.9,325,2.96247409435457,0.0719488105754276,-0.0624740943545716
2023-01-14,18,2.9,326,2.94605220304552,0.0735647680408686,-0.0460522030455182
2023-01-14,19,2.9,327,2.93162013309029,0.0749898492855882,-0.0316201330902888
2023-01-14,20,2.9,328,2.91938352019452,0.0761239006558959,-0.0193835201945181
2023-01-14,21,2.9,329,2.90954800006377,0.0768768495093755,-0.00954800006376955
2023-01-14,22,2.9,330,2.9023192084037,0.077171093147547,-0.00231920840369515
2023-01-14,23,2.9,331,2.89785101177982,0.0769578555074088,0.00214898822018128
2023-01-15,0,2.9,332,2.89603267978247,0.0762746583432345,0.00396732021752699
2023-01-15,1,2.85,333,2.8966691685036,0.0751968078789014,-0.0466691685035983
2023-01-15,2,2.825,334,2.89956539802013,0.0738125170437694,-0.0745653980201335
2023-01-15,3,2.9,335,2.90452628840896,0.0722204562595773,-0.00452628840896319
2023-01-15,4,2.925,336,2.91135675974703,0.0705273500630709,0.0136432402529683
2023-01-15,5,3,337,2.91986173211126,0.0688449709087859,0.080138267888743
2023-01-15,6,2.95,338,2.92984612557853,0.0672859431549727,0.0201538744214664
2023-01-15,7,3,339,2.9411148602258,0.0659579410999186,0.0588851397741976
